185	47432
185	52701
185	44009
185	51907
185	56300
186	50015
186	42452
186	51788
186	52465
186	42987
186	46306
186	39628
186	50764
186	51276
186	35660
187	35306
187	49180
187	52463
187	50469
187	48765
187	49724
187	33898
187	42474
187	51914
187	49985
188	39944
188	49327
188	50254
188	56323
188	43144
188	32136
188	41992
188	44168
188	46122
188	37000
189	40358
189	56554
189	43686
189	52134
189	45130
189	48746
189	53542
189	42662
189	47881
189	53286
190	50552
190	38089
190	52828
190	35012
190	41412
190	51182
190	37188
190	44129
190	45252
190	49030
191	42351
191	47714
191	43874
191	40582
191	51945
191	42021
191	55428
191	46818
191	46383
191	46178
192	45185
192	54272
192	46393
192	44544
192	44124
192	45284
192	52913
192	52480
192	43686
192	50186
193	39582
193	50462
193	49901
193	43261
193	42526
193	48030
193	39223
193	53953
193	53406
193	55561
194	51292
194	42812
194	45116
194	46524
194	46433
194	46248
194	32060
194	52028
194	41404
194	37052
195	46947
195	44228
195	55276
195	43757
195	37376
195	40059
195	46810
195	50671
195	54113
195	44762
196	54039
196	53769
196	55699
196	34296
196	49670
196	53797
196	49694
196	48299
196	55285
196	42872
197	53326
197	44719
197	49686
197	50232
197	45718
197	43030
197	52118
197	36118
197	48790
197	51734
198	43828
198	53780
198	55220
198	42292
198	48659
198	49986
198	41396
198	38708
198	52990
198	55656
199	45266
199	52727
199	44754
199	57695
199	47928
199	50130
199	55168
199	40949
199	53534
199	44242
200	52148
200	49773
200	51130
201	50574
201	52110
201	47189
202	54805
202	57132
202	51695
203	51402
203	57418
203	57802
204	53933
204	51979
204	58131
205	53430
205	65829
205	57990
206	49316
206	55355
206	61424
207	60474
207	43685
207	60675
208	53793
208	54609
208	54508
209	59210
209	49360
209	48510
210	57285
210	60177
210	42652
211	50234
211	48479
211	46010
212	51540
212	54152
212	58965
213	52214
213	47635
213	53697
214	52372
214	43284
214	54213
215	59215
215	58734
215	57800
216	48464
216	63508
216	46928
217	46462
217	45934
217	63170
218	67035
218	61964
218	63466
219	60743
219	63441
219	59562
220	68378
220	60233
220	64707
221	57830
221	50534
221	47334
222	57604
222	57551
222	61611
223	69164
223	42658
223	65070
224	63424
224	58304
224	65297
225	59692
225	55306
225	61349
226	56070
226	61876
226	51708
227	50330
227	51226
227	57068
228	60856
228	64614
228	40859
229	59275
229	58710
229	63830
230	54900
230	60384
230	60660
231	54824
231	66623
231	65485
232	60130
232	58928
232	59568
233	64145
233	59854
233	56059
234	63778
234	55100
234	64262
235	57226
235	61324
235	61839
236	58249
236	61997
236	64773
237	50374
237	55110
237	65642
238	57188
238	60691
238	56103
239	71459
239	67512
239	59522
240	57888
240	72489
240	55584
241	71248
241	60930
241	54462
242	67716
242	66098
242	67932
243	68346
243	51066
243	60922
244	57253
244	57571
244	64610
245	64070
245	69322
245	69561
246	74231
246	62870
246	55145
247	63346
247	46194
247	63474
248	60757
248	73941
248	54928
249	62638
249	70453
249	67682
